id|Text|Scene|Tag
VOICE_371|Have you ever gone to a comedy show and laughed until it hurt?|娱乐|EN
VOICE_372| Mexico 的 vibrant culture 和 delicious food 美妙的让我欲罢不能。|旅行|ZH
VOICE_373|我想带meerkat去大自然hiking，让它们接受更丰富的环境体验。|宠物|ZH
VOICE_374|维护 good air quality 非常重要，决定着我们的呼吸健康。|环保|ZH
VOICE_375|I love exploring new genres of 音乐 to broaden my horizons.|娱乐|EN
VOICE_376|过年，我们就去 Tahoe ski resort 滑雪。|旅行|ZH
VOICE_377|我正与 HR 讨论职业生涯规划和 career progression。|工作|ZH
VOICE_378|The use of 过滤复杂效果剂 in cosmetics is harmful to marine life.|环保|EN
VOICE_379|今晚我想和朋友一起去看一场 hip hop 表演，享受热烈的氛围。|娱乐|ZH
VOICE_380|这是我在都柏林喝到的最好的craft beer。|美食|ZH
VOICE_381|你认为如何能够增强团队的 motivation？|工作|ZH
VOICE_382|I'm reviewing our professional development opportunities for 教师.|教育|EN
VOICE_383|I enjoy hiking to the summit of mountains for the breathtaking 风景.|旅行|EN
VOICE_384|我们可以一起去参加一个 cooking show 享受美食！|娱乐|ZH
VOICE_385|我们需要通过培训提高员工的技能水平。|工作|ZH
VOICE_386|This 麻辣烫 restaurant downtown is my favorite place to eat. You should come sometime.|美食|EN
VOICE_387|Let’s一起参观 historical sites.|生活|ZH
VOICE_388|我在 Hawaii 的时候，尝试了他们的 pineapple pizza。|美食|ZH
VOICE_389|这次旅行让我感到很 excited 期待新的体验。|旅行|ZH
VOICE_390|我们可以一起去参加一个 arts and crafts fair，体验手工制作的乐趣。|娱乐|ZH
VOICE_391|Today my lunch was unexpected 炒面, surprisingly it was delicious.|美食|EN
VOICE_392|Planting trees 是改善城市空气质量的一个好方法。|环保|ZH
VOICE_393|It’s incredible how 火箭队 played last night, wasn’t it?|健康|EN
VOICE_394|Have you ever tried to learn the local language before visiting?|旅行|EN
VOICE_395|我正在学习如何使用新的 software tool，这对我的工作有很大帮助.|工作|ZH
VOICE_396|I love that 巧克力 cake recipe you shared last time.|美食|EN
VOICE_397|我每天都会检查 health apps 来跟踪我的健康数据。|健康|ZH
VOICE_398|Balancing studies and 课外活动 can be challenging.|教育|EN
VOICE_399|这个 chipotle sauce 就是点睛之笔！|美食|ZH
VOICE_400|I need some advice on feeding my tortoise. Can I give him 青菜?|宠物|EN
VOICE_401|最近我在研究一些提高 productivity 的方法。|工作|ZH
VOICE_402|我喜欢在屋顶设立 green roof，这样既美观又环保。|环保|ZH
VOICE_403|Support local farmers and buy 有机农产品 to promote sustainable farming.|环保|EN
VOICE_404|我正在逛 Crate & Barrel，寻找适合厨房的新用具。|家居|ZH
VOICE_405|I enjoy spending time outdoors, especially in the 秋天.|生活|EN
VOICE_406|I enjoy listening to podcasts while I do my 家务.|生活|EN
VOICE_407|Have you ever traveled solo to a foreign 国家?|旅行|EN
VOICE_408|Recently我在尝试记录我的 creative process.|生活|ZH
VOICE_409|我家猫猫有个非常有趣的Cat Laser Toy。|宠物|ZH
VOICE_410|I enjoyed the 文艺 reading session at the library.|教育|EN
VOICE_411|My new 宝马 car is awesome, let's go for a ride.|家居|EN
VOICE_412|最近我在尝试做一些 new dishes.|生活|ZH
VOICE_413|The 麻婆豆腐 at that Sichuan restaurant is really spicy but I love it!|美食|EN
VOICE_414|看起来小蜥蜴gecko对新购的 lizard food很感兴趣。|宠物|ZH
VOICE_415|Consuming 含碱性食物 can balance the body's pH level.|健康|EN
VOICE_416|我喜欢在我家的餐厅挂一幅 Abstract painting。|家居|ZH
VOICE_417|Let’s plan a fun day of DIY crafts and activities.|娱乐|EN
VOICE_418|Hello, have you eaten 肉夹馍 before? It's a famous local food in Xi'an.|美食|EN
VOICE_419|Did you check out that new escape room experience?|娱乐|EN
VOICE_420|我们在培训课上学习了public speaking，我希望能在众人面前更好的展示自我。|教育|ZH
VOICE_421|I am absolutely in love with my new 长袍 .|家居|EN
VOICE_422|每当吃 hot dog，都让我回想起童年的记忆。|美食|ZH
VOICE_423|夏威夷的 Honolulu 是我见过最美的地方之一，那里的海滩和沙滩真的很漂亮。|旅行|ZH
VOICE_424|我做的grilled salmon marinade放了姜和lemon juice，味道很好。|美食|ZH
VOICE_425|Where's the nearest 自助洗车 station?|家居|EN
VOICE_426|我正在考虑安装一款 smart home system，你们有何推荐？|家居|ZH
VOICE_427|I'm taking a philosophy course that covers Plato's 哲学思想.|教育|EN
VOICE_428|我正在亚马逊上查找高质量的 Wool Blankets 供即将到来的冬季使用。|家居|ZH
VOICE_429|Use cold water for laundry to save energy and protect 水资源 .|环保|EN
VOICE_430|这只 bunny 真是太 cute 了，兔耳朵看起来就像是个土豆。|宠物|ZH
VOICE_431|Let’s plan a weekend of exploring local attractions and 活动.|娱乐|EN
VOICE_432|I quite enjoy 绘画 as a hobby.|教育|EN
VOICE_433|我在 Cape Cod 尝试了他们的 lobster roll，非常美味。|美食|ZH
VOICE_434|我喜欢在 bedroom 里摆放一些 Watercolor pictures。|家居|ZH
VOICE_435|My 孙女 loves the dolls I gift her for her birthday.|家居|EN
VOICE_436|最近我在参加关于 inclusive education 的培训，感到受益匪浅。|教育|ZH
VOICE_437|我是 Plant a Tree 计划的志愿者，这是对环保的实际行动。|环保|ZH
VOICE_438|I can hardly wait for the 夜市 this weekend.|家居|EN
VOICE_439|我们正在开展一次 corporate social responsibility 活动。|工作|ZH
VOICE_440|我家的betta fish特别 quiet，不需要什么护理，很省心。|宠物|ZH
VOICE_441|I have a bad 腰伤, so I can't do heavy workouts.|健康|EN
VOICE_442|I love going to trivia night at the local 酒吧.|娱乐|EN
VOICE_443|I recently started a new workout routine to stay fit.|生活|EN
VOICE_444|Let’s explore different cuisines by trying out new restaurants.|娱乐|EN
VOICE_445|我正在学习如何更好地进行 time management，以提高工作效率.|工作|ZH
VOICE_446|I love to document my travels through social media and blogging.|旅行|EN
VOICE_447|经常会和朋友去 sushi bar 聚餐。|美食|ZH
VOICE_448|We're thinking of having a 花园 in our backyard. Any tips?|家居|EN
VOICE_449|我打算这个周末做一些 home cooking.|生活|ZH
VOICE_450|我每天都会吃 oatmeal 作为早餐的主食，它比面包更健康。|健康|ZH
VOICE_451|我今年想要尝试 green smoothie diet。|美食|ZH
VOICE_452|I just made some delicious homemade 意大利面 for dinner.|生活|EN
VOICE_453|我发现我的狗狗是 german shepherd，非常聪明且好动。|宠物|ZH
VOICE_454|She lacks confidence in her spoken 英语.|教育|EN
VOICE_455|It's alarming how fast 杆海平面 rising sea levels are affecting our coastal areas.|环保|EN
VOICE_456|Our 床头柜 needs new knobs.|家居|EN
VOICE_457|我已经安装了 Nest 的 Smart Thermostat，可以随时控制家里的温度。|家居|ZH
VOICE_458|你觉得这个新的 documentary 的拍摄手法怎么样？|娱乐|ZH
VOICE_459|Did you know you can make 米粉 in your own kitchen?|美食|EN
VOICE_460|Just looking at the 砂锅炖菜 makes me hungry.|美食|EN
VOICE_461|The developers are ready for 网络安全 testing procedures.|家居|EN
VOICE_462|The 苹果新品 launch event is tomorrow.|工作|EN
VOICE_463|我偶尔也会去 French cafe 享受一下慵懒的下午。|美食|ZH
VOICE_464|They are encouraging people to use 公共交通 public transportation to reduce pollution.|环保|EN
VOICE_465|Does anyone else give their cat 猫罐头?|宠物|EN
VOICE_466|My 小孩 really loves the children's park nearby.|家居|EN
VOICE_467|Barbie Puppies是我家小姑娘的最爱。|宠物|ZH
VOICE_468|I want to improve my 技能 in project management.|工作|EN
VOICE_469|你家的狗狗喜欢 doggie swimming 吗？我的狗狗很喜欢。|宠物|ZH
VOICE_470|我为最近 climate strike 上参与的每一个人感到骄傲。|环保|ZH
VOICE_471|I’ve been trying to learn new recipes from cooking 频道.|娱乐|EN
VOICE_472|我正在学习Multivariable calculus，这让我挺有压力的。|教育|ZH
VOICE_473|我正在上 yoga teacher 的课程，你也要试试吗？|教育|ZH
VOICE_474|我家的chinchilla除了爱沙浴，还非常喜欢吃dried berries。|宠物|ZH
VOICE_475|The bubble tea shop downtown makes the best 脏脏奶茶.|美食|EN
VOICE_476|Every time I'm here, I order the 蛋炒饭.|美食|EN
VOICE_477|Let's try out the new yoga 工作室 together.|家居|EN
VOICE_478|那个 food festival 太棒了，我吃了好多 street food。|美食|ZH
VOICE_479|我们应该采用适当措施以减少噪音污染和 improve overall quality of life.|环保|EN
VOICE_480|我没选修音乐专业，却去学了一门‘Introduction to jazz’课程。|教育|ZH
VOICE_481|I regularly attend 卡拉OK classes to reduce stress.|健康|EN
VOICE_482|最近我在参加一些关于多元文化教育的讲座和讨论。|教育|ZH
VOICE_483|Schools need to offer more career counseling for effective 学业规划.|教育|EN
VOICE_484|My guinea pig has been squeaking a lot lately, is it 因为害怕?|宠物|EN
VOICE_485|我家的小狗是Toy Poodle品种，非常可爱。|宠物|ZH
VOICE_486|这个 food court 的各种食品都很美味。|美食|ZH
VOICE_487|Have you tried the new detox 养生汤?|健康|EN
VOICE_488|你的狗狗通常在 Dog Park 玩多久？|宠物|ZH
VOICE_489|Is it true that 猫粮 can be harmful to dogs?|宠物|EN
VOICE_490|Be aware of the 中暑 during summer.|健康|EN
VOICE_491|来欣赏 Canada 的枫叶和冬天的美景，你会喜欢的。|旅行|ZH
VOICE_492|我在寻找如何达到这种最合理的 Space Utilization 的设计方案为我的小公寓。|家居|ZH
VOICE_493|我正在 Amazon 上购买一台新的 food processor。|美食|ZH
VOICE_494|You have to try 茶餐厅, their milk tea is amazing!|美食|EN
VOICE_495|Let’s go to a food fair to sample various 美食.|娱乐|EN
VOICE_496|Where can I find good quality and affordable 宠物玩具?|宠物|EN
VOICE_497|我觉得 yoga 和 pilates 是提高壮深呼吸的好方法。|健康|ZH
VOICE_498|我们可以在这个 beautiful city 中 stroll around。|旅行|ZH
VOICE_499|我正在考虑买一个秃鹰作为宠物，你觉得这个怎么样？|宠物|ZH
VOICE_500|对于我的 study room，我选择了 Classic style 的书架。|家居|ZH
VOICE_501|Water pollution is becoming a big problem with increasing amounts of 塑料微粒.|环保|EN
VOICE_502|Time to hit up the local 酒吧 this weekend.|家居|EN
VOICE_503|I drink 桂圆红枣茶 to boost my immunity.|健康|EN
VOICE_504|我尽量避免在晚上吃得太饱，否则可能导致Sleep disorders。|健康|ZH
VOICE_505|我喜欢带有现代感的 Scandinavian 设计风格。|家居|ZH
VOICE_506|Do you think 生酮饮食Method is effective for weight loss?|健康|EN
VOICE_507|我已经加入了一个Pilates课程，并希望这种身心运动能帮助我更好地处理压力。|健康|ZH
VOICE_508|Our team is working on an innovative 创新项目.|工作|EN
VOICE_509|我希望能去看一场现场音乐会 感受氛围。|娱乐|ZH
VOICE_510|作为一名 software engineer，代码就是我生活的一部分。|工作|ZH
VOICE_511|我坚信只有通过 Education awareness，我们才能改变人们的生活方式。|环保|ZH
VOICE_512|I can’t wait to see the beautiful 风景 in the mountains.|旅行|EN
VOICE_513|你对这个课程的目标和目的有什么看法？|教育|ZH
VOICE_514|在 trip 到 Australasia 的间隙，我参观了 Great Barrier Reef。|旅行|ZH
VOICE_515|请避免使用 harmful chemicals 来清洁家，因为这会污染水源。|环保|ZH
VOICE_516|我们的项目需要一个 strong foundation。|工作|ZH
VOICE_517|The 北京烤鸭 from the 老字号 is just mouth-watering.|美食|EN
VOICE_518|Wearing braces can align your 牙齿 giving you a perfect smile.|健康|EN
VOICE_519|最近我在追一个非常受欢迎的 drama，期待每一集！|娱乐|ZH
VOICE_520|You might be shocked to learn how much water is wasted by 洗澡比洗淋浴消耗的水更多.|环保|EN
VOICE_521|我儿子 wants to pursue 音乐 as her career. Can you guide?|教育|EN
VOICE_522|Pet insurance 是很重要的，可以帮助应对可能的医疗费用。|宠物|ZH
VOICE_523|狗狗的 grooming 也非常重要，尤其是 bath time。|宠物|ZH
VOICE_524|Do you guys know where to buy 信用卡贷款 online?|工作|EN
VOICE_525|How to clean 灰尘 off the carpets quickly?|家居|EN
VOICE_526|Can you remind me to buy groceries for the 星期?|家居|EN
VOICE_527|We should have 宫保鸡丁 for dinner tonight.|美食|EN
VOICE_528|我在 trip 中看到 Matterhorn 山，感觉真的非常美。|旅行|ZH
VOICE_529|Eating 青菜 is beneficial to our health because of its high nutrient content.|健康|EN
VOICE_530|Just found a great recipe for homemade 蛋糕 online.|生活|EN
VOICE_531|我在 Kyoto 的 golden temple 感受到了日本的 zen culture。|旅行|ZH
VOICE_532|我想去感受这个文化遗产的魅力 heritage。|旅行|ZH
VOICE_533|物理课上我搞混了 velocity 和 acceleration，两者都有关速度但却有本质区别。|教育|ZH
VOICE_534|Let's start a 垃圾分类 initiative in our neighborhood for a cleaner environment.|环保|EN
VOICE_535|我花了整个周末时间装配我在 IKEA 买的 Wardrobes。|家居|ZH
VOICE_536|通过 CRM system，我可以更有效地管理我的客户。|工作|ZH
VOICE_537|I love collecting 纪念品 from my travels.|生活|EN
VOICE_538|Is it a good idea to put a 睡椅 in the bedroom?|家居|EN
VOICE_539|我们的dance class 老师教我们学习了 waltz。|教育|ZH
VOICE_540|你觉得这部电影适合 adults 吗?|生活|ZH
VOICE_541|我尽量多吃whole grain foods，富含纤维。|健康|ZH
VOICE_542|I love participating in community festivals to celebrate culture.|娱乐|EN
VOICE_543|机场的food court有很多美食，可以试试看。|美食|ZH
VOICE_544|I'm reading a fascinating book on 中国历史 for my history course.|教育|EN
VOICE_545|I love spending time in my garden planting new 花.|生活|EN
VOICE_546|我已经审阅了关于新的 safety protocols 的邮件。|工作|ZH
VOICE_547|Can you assist me with the classroom management strategies?|教育|EN
VOICE_548|I received my diploma from 加州大学 last year.|教育|EN
VOICE_549|I have been learning 书法, it's quite therapeutic.|家居|EN
VOICE_550|I plan to 进修 to improve my skills.|教育|EN
VOICE_551|我寻找dietitian帮我设计健康的饮食计划。|健康|ZH
VOICE_552|我在PetZoo探索到我一直想要的Clydesdale这种马类。|宠物|ZH
VOICE_553|Did you try the 牛肉面 in that new Chinese restaurant?|美食|EN
VOICE_554|通过 composting 我们的厨余垃圾,我们可以减少垃圾填埋量。|环保|ZH
